date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2021-06-08,oas,0.01,0.00011272528586045003,0.010617216483638734,306.97335664859327,153.4866783242964,-291.74660444088926,4.677880542941966e-05,4.6776844022766676e-05,4.6736745633754245e-05,2.067001884805173,0.06224533773205662,0.06636469034846933,4.720087239068071e-05,4.715776958327691e-05,4.7114177124261164e-05,1.9999999999999998,0.060218393736725925
2021-06-08,oas,0.05,0.00011272528586045003,0.010617216483638734,185.08073390803247,92.54036695401656,-291.74660444088926,4.677880542941966e-05,4.674717945249596e-05,4.659599686718163e-05,2.067001884805173,0.06224533773205662,0.06636469034846933,4.720087239068071e-05,4.716924641375701e-05,4.696677613778791e-05,1.9999999999999998,0.060218393736725925
2021-06-08,shrink,0.001,0.00011644349130317572,0.010790898540120547,486.165851880109,243.08292594005366,-294.35483687118085,3.7241641398923636e-05,3.7240977635172045e-05,3.724295978433078e-05,2.177422394786694,0.12915160382625662,0.08903445723683816,3.882544912278142e-05,3.8759204702092455e-05,3.875875666440628e-05,1.9999999999999998,0.11824011495815287
2021-06-08,shrink,0.01,0.00011644349130317572,0.010790898540120547,302.2244887414629,151.11224437073128,-294.35483687118085,3.7241641398923636e-05,3.7239679992270655e-05,3.7262510274797395e-05,2.177422394786694,0.12915160382625662,0.08903445723683816,3.882544912278142e-05,3.878234631537762e-05,3.8777488818194186e-05,1.9999999999999998,0.11824011495815287
2021-06-08,shrink,0.05,0.00011644349130317572,0.010790898540120547,183.16163715767732,91.58081857883906,-294.35483687118085,3.7241641398923636e-05,3.721001542199994e-05,3.737436615570999e-05,2.177422394786694,0.12915160382625662,0.08903445723683816,3.882544912278142e-05,3.879382314585772e-05,3.878557548368751e-05,1.9999999999999998,0.11824011495815287
2021-06-08,persistence,0.001,0.00020499375959625118,0.014317603137266072,26558.483701381214,13279.241850689934,12886.107806225014,5.902607038393258e-05,5.902540662018099e-05,5.901818698530153e-05,2.0750456984019956,0.0578015388812405,0.0653134096382896,5.865286441978734e-05,5.858661999909837e-05,5.857940012444622e-05,2.0,0.05563404593920483
2021-06-08,persistence,0.01,0.00020499375959625118,0.014317603137266072,2651.3821872432422,1325.691093621609,874.9225292184079,5.890158281281671e-05,5.889962140616373e-05,5.882618202842803e-05,2.0667102583271766,0.05742148153978501,0.06475729034119877,5.857299161985766e-05,5.852988881245386e-05,5.84549309093098e-05,1.9999999999999998,0.05550037898529545
2021-06-08,persistence,0.05,0.00020499375959625118,0.014317603137266072,526.0467523627512,263.02337618137625,-135.845455173669,5.836786756614816e-05,5.833624158922446e-05,5.799180829647994e-05,2.030517644825289,0.05624016594722523,0.06239499109816664,5.822201346915671e-05,5.819038749223301e-05,5.7827138618717694e-05,2.0,0.05496919994183546
2021-06-15,D0_pca8,0.001,0.0002493126950773851,0.015789638852025244,259401.7459253418,129700.87296267076,129342.7986412044,5.348013488706264e-05,5.3479498241217416e-05,5.361191100818745e-05,5.493785662824489,0.31702498974848525,0.5838408756946258,4.0490043141185964e-05,4.0489406495340736e-05,4.049001568233377e-05,2.0,0.11717059806931639
2021-06-15,D0_pca8,0.01,0.0002493126950773851,0.015789638852025244,74110.84635475505,37055.42317737754,35995.760464497565,4.4726510606124444e-05,4.472476327453386e-05,4.542327488612804e-05,4.502667669821676,0.17490385307096615,0.34815245204036427,4.036186625036455e-05,4.036011891877397e-05,4.032977828349095e-05,1.9999999999999996,0.07815443519984293
2021-06-15,D0_pca8,0.05,0.0002493126950773851,0.015789638852025244,19722.81489511298,9861.40744755649,8682.583656854105,7.297149437393388e-05,7.294408907766031e-05,7.401468469115688e-05,3.2743085335797133,0.1386601641713251,0.19171671347559222,4.2482168326685534e-05,4.2454763030411957e-05,4.222830997876997e-05,2.0,0.08413193851621367
2021-06-15,rolling,0.001,0.00013800882916152477,0.011747715912530604,16515.74692225124,8257.873461124926,7735.027705008359,5.961993795471952e-05,5.9619301308874294e-05,5.965071326304113e-05,3.66996896343917,0.10655646374897243,0.1971716441122333,6.779467479790624e-05,6.779403815206101e-05,6.77891021422602e-05,1.9999999999999996,0.05963847865697123
2021-06-15,rolling,0.01,0.00013800882916152477,0.011747715912530604,1756.1212379097658,878.0606189548876,419.55731183036033,5.8461370199815865e-05,5.845962286822528e-05,5.8727641539634224e-05,3.483927217975908,0.10259827494685486,0.17669085733567816,6.646718210682043e-05,6.646543477522984e-05,6.641689298097071e-05,2.0,0.06058878436366463
2021-06-15,rolling,0.05,0.00013800882916152477,0.011747715912530604,405.96292382143395,202.98146191071638,-194.89085589813686,5.5130592003319395e-05,5.5103186707045824e-05,5.571642662917491e-05,2.8689492441442024,0.08921841375832465,0.12196766525552521,6.173597374730016e-05,6.170856845102659e-05,6.148933925604038e-05,2.0,0.06254444125758679
2021-06-15,ewma,0.001,0.0001626152749531416,0.012752069438061479,15888.529901587226,7944.264950792188,7447.807665119112,6.255051343864032e-05,6.254987679279509e-05,6.258127274200146e-05,3.577909542032062,0.11252517082088921,0.19671833922298604,6.865979011700228e-05,6.865915347115706e-05,6.865464551188046e-05,1.9999999999999998,0.06354629962354424
2021-06-15,ewma,0.01,0.0001626152749531416,0.012752069438061479,1752.2640036050807,876.1320018025417,419.2319672915106,5.897906361296451e-05,5.897731628137393e-05,5.917870431723955e-05,3.1376868600003487,0.10531420066909941,0.15239894702070125,6.510690047351113e-05,6.510515314192054e-05,6.506209439992254e-05,2.0,0.0675180829952186
2021-06-15,ewma,0.05,0.0001626152749531416,0.012752069438061479,433.8900607923497,216.94503039617473,-182.2842769033476,5.68415881334406e-05,5.6814182837167026e-05,5.705755413370939e-05,2.4520944790693986,0.07658815723037651,0.09541421093970305,6.017749402280473e-05,6.015008872653115e-05,5.997342075664046e-05,2.0,0.06258480949924126
2021-06-15,ledoit_wolf,0.001,0.00014768438370764766,0.012152546387800693,484.97630380647604,242.48815190323913,-292.237587588609,5.0332107375293e-05,5.0331470729447775e-05,5.03241639980288e-05,1.9071129802127518,0.05684488121943096,0.05457092504712418,5.0332107375293e-05,5.0331470729447775e-05,5.03241639980288e-05,1.9071129802127518,0.05684488121943096
2021-06-15,ledoit_wolf,0.01,0.00014768438370764766,0.012152546387800693,300.33999680912825,150.16999840456424,-292.237587588609,5.0332107375293e-05,5.033036004370242e-05,5.025710256401995e-05,1.9071129802127518,0.05684488121943096,0.05457092504712418,5.0332107375293e-05,5.033036004370242e-05,5.025710256401995e-05,1.9071129802127518,0.05684488121943096
2021-06-15,ledoit_wolf,0.05,0.00014768438370764766,0.012152546387800693,178.19724657791892,89.0986232889593,-292.237587588609,5.0332107375293e-05,5.030470207901943e-05,4.9980528818396766e-05,1.9071129802127518,0.05684488121943096,0.05457092504712418,5.0332107375293e-05,5.0304702079019424e-05,4.9980528818396766e-05,1.9071129802127518,0.05684488121943096
2021-06-15,oas,0.001,0.00014493705804478413,0.012038980772672748,489.06954800233973,244.53477400117094,-290.18690252362995,5.082670739316851e-05,5.082607074732328e-05,5.0820604708348565e-05,2.025713219021673,0.06152751919798389,0.061482536038803715,5.112938210517876e-05,5.112874545933353e-05,5.112290423815618e-05,2.0,0.06074153830168995
2021-06-15,oas,0.01,0.00014493705804478413,0.012038980772672748,304.74868254845416,152.37434127422654,-290.18690252362995,5.082670739316851e-05,5.0824960061577926e-05,5.077066559721552e-05,2.025713219021673,0.06152751919798389,0.061482536038803715,5.112938210517876e-05,5.112763477358818e-05,5.106947514105053e-05,2.0,0.06074153830168995
2021-06-15,oas,0.05,0.00014493705804478413,0.012038980772672748,184.00789473262603,92.00394736631283,-290.18690252362995,5.082670739316851e-05,5.079930209689494e-05,5.0570191064373726e-05,2.025713219021673,0.06152751919798389,0.061482536038803715,5.112938210517876e-05,5.110197680890518e-05,5.0853489559441586e-05,2.0,0.06074153830168995
2021-06-15,shrink,0.001,0.00015194570594432148,0.01232662589455531,483.50120193405235,241.75060096702873,-292.9628091663468,4.071316454288583e-05,4.07125278970406e-05,4.071289129080467e-05,2.0453670517828617,0.12252411491137627,0.07971804600769283,4.144350291244756e-05,4.1442866266602336e-05,4.14422708349173e-05,2.0,0.11952760517839436
