date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2017-06-23,ewma,0.05,0.003862471214991962,0.06214878289228163,3988.5635919942492,1994.281795997124,1487.371429374451,9.513651363245268e-05,9.495138949878685e-05,9.61216981191093e-05,2.547210023799681,0.09397910629123997,0.10785335222450601,6.997961685590682e-05,6.9794492722241e-05,6.969570812130237e-05,2.0,0.07422600269103821
2017-06-23,ledoit_wolf,0.001,0.003848869975808032,0.06203926156723685,870.553574699097,435.27678734954753,-70.78091384851541,4.3528328185859437e-05,4.352765467148765e-05,4.3497872748378504e-05,1.472094683296338,0.05514734177200321,0.033415338917879664,4.352832818585946e-05,4.352765467148767e-05,4.349787274837851e-05,1.472094683296338,0.055147341772003214
2017-06-23,ledoit_wolf,0.01,0.003848869975808032,0.06203926156723685,688.3824058932571,344.1912029466285,-70.78091384851541,4.3528328185859437e-05,4.3519245965572496e-05,4.323345483313346e-05,1.472094683296338,0.05514734177200321,0.033415338917879664,4.352832818585946e-05,4.3519245965572516e-05,4.3233454833133475e-05,1.472094683296338,0.055147341772003214
2017-06-23,ledoit_wolf,0.05,0.003848869975808032,0.06203926156723685,577.259785778945,288.6298928894726,-70.78091384851541,4.3528328185859437e-05,4.3343204052193614e-05,4.221321228943407e-05,1.472094683296338,0.05514734177200321,0.033415338917879664,4.352832818585946e-05,4.3343204052193634e-05,4.2213212289434076e-05,1.472094683296338,0.055147341772003214
2017-06-23,oas,0.001,0.0038516956422005016,0.06206203060004163,1028.4838605196003,514.2419302598012,4.1980666484522,5.310656039611366e-05,5.310588688174187e-05,5.308157326805824e-05,1.634550300868946,0.06551155332754019,0.0427799751650182,5.3106560396113624e-05,5.3105886881741834e-05,5.3081573268058236e-05,1.6345503008689455,0.06551155332754018
2017-06-23,oas,0.01,0.0038516956422005016,0.06206203060004163,847.6159041036619,423.8079520518307,4.1980666484522,5.310656039611366e-05,5.309747817582672e-05,5.286698446840551e-05,1.634550300868946,0.06551155332754019,0.0427799751650182,5.3106560396113624e-05,5.309747817582668e-05,5.2866984468405476e-05,1.6345503008689455,0.06551155332754018
2017-06-23,oas,0.05,0.0038516956422005016,0.06206203060004163,742.2853390555579,371.14266952777893,4.1980666484522,5.310656039611366e-05,5.2921436262447836e-05,5.2068204660671816e-05,1.634550300868946,0.06551155332754019,0.0427799751650182,5.3106560396113624e-05,5.29214362624478e-05,5.20682046606718e-05,1.6345503008689455,0.06551155332754018
2017-06-23,shrink,0.001,0.003860271721649864,0.06213108498690383,2135.07170282001,1067.535851410006,529.9300328550823,9.86894462259739e-05,9.868877271160212e-05,9.869116027591996e-05,1.8845723983980829,0.12142714460343561,0.07780926322834207,9.86894462259739e-05,9.868877271160212e-05,9.869116027591996e-05,1.8845723983980829,0.12142714460343561
2017-06-23,shrink,0.01,0.003860271721649864,0.06213108498690383,1960.0197137328728,980.0098568664364,529.9300328550823,9.86894462259739e-05,9.868036400568696e-05,9.87198817905803e-05,1.8845723983980829,0.12142714460343561,0.07780926322834207,9.86894462259739e-05,9.868036400568696e-05,9.87198817905803e-05,1.8845723983980829,0.12142714460343561
2017-06-23,shrink,0.05,0.003860271721649864,0.06213108498690383,1880.3107620608569,940.1553810304283,529.8691230530391,9.903650094658633e-05,9.88513768129205e-05,9.933478350521488e-05,1.8842916496595603,0.11891606504845714,0.07746865875838427,9.903650094658633e-05,9.88513768129205e-05,9.933478350521488e-05,1.8842916496595603,0.11891606504845714
2017-06-23,persistence,0.001,0.003867990676287048,0.062193172264220845,270064.5858083405,135032.29290417116,128783.97315148011,4.4015564778565906e-05,4.4014891264194116e-05,4.398850808355841e-05,1.684675512806795,0.052284411065747945,0.04308472094667709,4.401556477856589e-05,4.40148912641941e-05,4.398850808355839e-05,1.6846755128067945,0.05228441106574793
2017-06-23,persistence,0.01,0.003867990676287048,0.062193172264220845,27082.189140801835,13541.09457040092,12448.481410294478,4.395751750876487e-05,4.394843528847793e-05,4.369510651533268e-05,1.6782612378022812,0.05214728571083833,0.04275323679095545,4.395751750876489e-05,4.394843528847795e-05,4.36951065153327e-05,1.6782612378022816,0.05214728571083834
2017-06-23,persistence,0.05,0.003867990676287048,0.062193172264220845,5475.218549944921,2737.6092749724603,2164.4417402005506,4.372864272254346e-05,4.354351858887764e-05,4.253531147408828e-05,1.6512712471702131,0.051550439671114834,0.04133874883412751,4.372864272254346e-05,4.354351858887764e-05,4.253531147408828e-05,1.6512712471702131,0.051550439671114834
2017-06-30,D0_pca8,0.001,0.0038991433061183094,0.06244312056678709,2095476.882779222,1047738.4413896102,1003361.4423385583,0.00016091390099339157,0.00016091334442369442,0.0001610678629856624,3.737103136054168,0.23595132002098126,0.2809154038012294,5.48055466289386e-05,5.4804990059241465e-05,5.481639547651638e-05,2.0,0.12345402974256603
2017-06-30,D0_pca8,0.01,0.0038991433061183094,0.06244312056678709,330593.28822730435,165296.64411365218,156728.48069665063,5.102412587496212e-05,5.1015421626257554e-05,5.1683231179759356e-05,3.148724511404632,0.11439441245385717,0.1537819527713608,2.5031090024081287e-05,2.5022385775376726e-05,2.5046392844001175e-05,2.0,0.07292364991641699
2017-06-30,D0_pca8,0.05,0.0038991433061183094,0.06244312056678709,75230.69064034261,37615.345320171306,34199.06664924958,5.864987724398487e-05,5.847428426508972e-05,6.075195665909587e-05,2.7676323914468894,0.08656766184356772,0.12305262220458861,3.170334833022407e-05,3.152775535132892e-05,3.188541380514468e-05,2.0,0.06294445466282896
2017-06-30,rolling,0.001,0.00388200838285894,0.06230576524575346,168063.6512544542,84031.82562722712,79888.95094559068,0.00028391604351983915,0.00028391548695014203,0.0002840119339002888,3.6291296623805516,0.12488000421319652,0.20865486936404584,8.84700855195364e-05,8.846952894983926e-05,8.84677623723081e-05,2.0,0.0686197519411852
2017-06-30,rolling,0.01,0.00388200838285894,0.06230576524575346,17134.33666365761,8567.16833182881,7732.67818262087,0.0002608199810525491,0.00026081127680384456,0.00026163496308861256,3.424826770470668,0.11644849819975038,0.18569586983579686,9.005962378735165e-05,9.005091953864708e-05,9.004363885625546e-05,2.0,0.06762339542439456
2017-06-30,rolling,0.05,0.00388200838285894,0.06230576524575346,3684.3690082357252,1842.1845041178615,1354.6087442457224,0.0001915195231748096,0.00019134393019591445,0.0001935507389986037,2.792952540116083,0.08834404270467267,0.12410421076708768,9.777097871322851e-05,9.759538573433335e-05,9.782362505889706e-05,2.0,0.06316597450162358
2017-06-30,ewma,0.001,0.0038863881521050275,0.062340902721287464,181864.56078748737,90932.28039374377,86499.68499952315,0.0002675101579851183,0.0002675096014154212,0.00026760711643428707,3.644238508605779,0.12169744581844928,0.20946104038714056,8.278853903724908e-05,8.278798246755194e-05,8.278577434577926e-05,2.0,0.06645914318219248
