date,method,cond_number_hat,cond_number_real,min_eig_hat,min_eig_real,logeig_mse_top,logeig_mse_mid,logeig_mse_bot,inv_frob_sq,leverage_l1
2018-04-04,rolling,4019.345917299612,3821.0604218563444,5.4983205683201865e-06,3.4674202301147877e-06,0.11650821232333278,,0.21255024679207293,3690868528130.337,5.307800288772148
2018-04-04,ewma,4405.09066045205,3821.0604218563444,5.956924085137258e-06,3.4674202301147877e-06,0.28263194191353735,,0.2928360346638463,3711480707652.8516,4.996112575473351
2018-04-04,ledoit_wolf,109.07095205199958,3821.0604218563444,0.00014607379596821453,3.4674202301147877e-06,0.10509605549499015,,13.992842447930604,6501884884334.493,2.8676201481609764
2018-04-04,oas,285.6158247288063,3821.0604218563444,6.667790307883782e-05,3.4674202301147877e-06,0.09955218088623766,,8.740670327825402,6283309952284.794,3.699102327149963
2018-04-04,shrink,348.73664585796143,3821.0604218563444,4.564791426950383e-05,3.4674202301147877e-06,0.11902190165430833,,8.492045884814793,6409220566331.158,3.1427091342392575
2018-04-04,persistence,4638.070492719704,3821.0604218563444,6.543751263564551e-06,3.4674202301147877e-06,0.31028160446458247,,0.40335148314954594,2632329157101.9346,2.7908663835233996
2018-04-11,D0_pca8,9650.060364188945,2510.178251479265,1.5563496833357028e-07,2.9248243660147007e-06,34.82095066380994,,8.605248059469965,2867383765491635.0,3.0660144585008102
2018-04-11,rolling,4277.730459044749,2510.178251479265,5.6643921812697595e-06,2.9248243660147007e-06,0.25087609586058107,,0.4368747267359582,5575201560286.141,5.379432503207327
2018-04-11,ewma,4555.717018628776,2510.178251479265,5.8284842953880305e-06,2.9248243660147007e-06,0.35576460590253095,,0.4754411118571231,5537791976291.389,4.949391849295969
2018-04-11,ledoit_wolf,139.12287211808047,2510.178251479265,0.0001312658833321718,2.9248243660147007e-06,0.21077809244691342,,14.47034100543111,9161948508562.27,3.0888651415165804
2018-04-11,oas,332.9243084229515,2510.178251479265,6.337328354203817e-05,2.9248243660147007e-06,0.22363527684256881,,9.460592504174372,8900592739920.215,3.928269070918549
2018-04-11,shrink,394.4135577493245,2510.178251479265,4.39673627703932e-05,2.9248243660147007e-06,0.224057817557994,,9.586909575202082,9089271030973.209,3.1364033835162046
2018-04-11,persistence,4598.616417560364,2510.178251479265,6.932027191838639e-06,2.9248243660147007e-06,0.539350500998596,,0.7446268944692771,4443060532737.002,2.9515561199450624
2018-04-18,D0_pca8,9792.27883947354,2434.545240728267,2.853503509382941e-07,2.786307061372995e-06,34.29589815242337,,5.192708361049549,844023871037523.4,3.267494856596184
2018-04-18,rolling,4316.677232621032,2434.545240728267,5.463833032209173e-06,2.786307061372995e-06,0.28789018104110403,,0.45351241357724825,6151024626551.887,6.048926987355885
2018-04-18,ewma,4370.051275330174,2434.545240728267,4.8367371583318126e-06,2.786307061372995e-06,0.28777199723664354,,0.3041777466732344,5792116198152.848,5.830376582128029
2018-04-18,ledoit_wolf,130.25847141218583,2434.545240728267,0.00013405101146390778,2.786307061372995e-06,0.24128287427295572,,15.004025285698996,10112704894937.43,3.045692853274757
2018-04-18,oas,343.0469098134059,2434.545240728267,6.000263371761178e-05,2.786307061372995e-06,0.25853895954919026,,9.4228802273892,9799916734891.795,3.9747260661315584
2018-04-18,shrink,375.07308667005566,2434.545240728267,4.514211807162752e-05,2.786307061372995e-06,0.2615696519672055,,9.700177485713917,10014041986354.904,3.092097369593396
2018-04-18,persistence,5912.178305915779,2434.545240728267,4.65532750800317e-06,2.786307061372995e-06,0.24407856192238914,,0.2634717931623741,3727899601767.8774,3.3236276082287035
2018-04-25,D0_pca8,9740.633050587758,2146.4724415868277,1.7836133607726327e-07,2.669890898386715e-06,35.96339955158967,,7.322307118462291,2161465360709045.0,3.862075763223973
2018-04-25,rolling,3726.245429189911,2146.4724415868277,4.6544288551684994e-06,2.669890898386715e-06,0.3016598391592783,,0.3088930079793366,6460431011688.645,4.666501500085725
2018-04-25,ewma,3991.5295929783824,2146.4724415868277,4.133798099927668e-06,2.669890898386715e-06,0.20710824232475922,,0.19110788545707846,6086200561342.139,4.770985199535056
2018-04-25,ledoit_wolf,66.72842478693943,2146.4724415868277,0.0001650295165707438,2.669890898386715e-06,0.31307306186423156,,17.008088372140847,11077987342549.725,2.277897583711231
2018-04-25,oas,246.48260469309062,2146.4724415868277,6.0112869128299586e-05,2.669890898386715e-06,0.2882996018110987,,9.698154316457575,10700626430052.162,3.1869407588218635
2018-04-25,shrink,379.7677537337128,2146.4724415868277,3.4249614525980264e-05,2.669890898386715e-06,0.3054893799086521,,8.057956651354791,10806914214791.436,2.792942586542738
2018-04-25,persistence,4973.9487011339825,2146.4724415868277,3.6349402678062765e-06,2.669890898386715e-06,0.18171139967555028,,0.09520616910829718,3596416852302.948,2.88359195516094
2018-05-02,D0_pca8,9743.130462349814,2220.140433318104,1.7938473126885455e-07,2.472008823624563e-06,35.024579826936375,,6.8814320732133964,2126422215417377.0,3.3485354253463817
2018-05-02,rolling,3587.8493627739404,2220.140433318104,4.621885611838327e-06,2.472008823624563e-06,0.24404556340392491,,0.39158992732626413,7736773832416.961,4.903410998268906
2018-05-02,ewma,3363.1844716132555,2220.140433318104,4.054247451653965e-06,2.472008823624563e-06,0.13057550300622162,,0.24476155083567566,7214042796187.014,4.843706358786261
2018-05-02,ledoit_wolf,57.88637403113545,2220.140433318104,0.0001751830748839515,2.472008823624563e-06,0.19707938051523066,,18.15441716369019,12960575142734.316,2.1934090370628283
2018-05-02,oas,224.95530234516508,2220.140433318104,6.254351825456092e-05,2.472008823624563e-06,0.20388625168833752,,10.438269654619615,12559307991098.975,3.268397711230609
2018-05-02,shrink,374.95777954996186,2220.140433318104,3.3534466761892166e-05,2.472008823624563e-06,0.21808313525302908,,8.448378159630607,12643177792030.852,2.953586365971841
2018-05-02,persistence,3821.0604218561225,2220.140433318104,3.4674202301149825e-06,2.472008823624563e-06,0.09919608441749773,,0.11450078264915,4201383208910.1924,2.0684823270324793
2018-05-09,D0_pca8,9657.119619117098,2224.520193515629,1.6884929812954678e-07,2.408071164116474e-06,32.31308805314733,,7.062674382265956,2424325595796358.5,3.7446898101160495
2018-05-09,rolling,3546.877192662855,2224.520193515629,4.565340934961416e-06,2.408071164116474e-06,0.2385287324571062,,0.40917376772757075,8175177738172.888,4.835860622095781
2018-05-09,ewma,3016.0682174919084,2224.520193515629,3.6566478693743955e-06,2.408071164116474e-06,0.11235760930841043,,0.17449051891457734,7387827440014.033,4.684857888139638
2018-05-09,ledoit_wolf,54.13292236606956,2224.520193515629,0.00017910159242919013,2.408071164116474e-06,0.17603102346630844,,18.568573006377893,13670103448988.521,2.0631906120091137
2018-05-09,oas,219.10831446110956,2224.520193515629,6.25797572756094e-05,2.408071164116474e-06,0.19075332200690995,,10.612057964680073,13250920645256.527,3.1316159035185613
2018-05-09,shrink,405.2350226384587,2224.520193515629,3.0523085756845295e-05,2.408071164116474e-06,0.2070178103919072,,8.966951028962182,13348201737300.227,2.7874421870834003
2018-05-09,persistence,2510.1782514795236,2224.520193515629,2.9248243660144e-06,2.408071164116474e-06,0.06939378761319645,,0.0377945791344532,4193280999812.23,2.0096561036379104
