date,raw_anchor,mix_lambda,shrink_gamma,regime_assigned,regime_prob_0,regime_raw_0,regime_prob_1,regime_raw_1,regime_prob_2,regime_raw_2,regime_prob_3,regime_raw_3,model_vol_mse,model_vol_mae,model_vol_rmse,mix_vol_mse,mix_vol_mae,mix_vol_rmse,roll_vol_mse,roll_vol_mae,roll_vol_rmse,pers_vol_mse,pers_vol_mae,pers_vol_rmse,shrink_vol_mse,shrink_vol_mae,shrink_vol_rmse
2013-03-05,1427,0.3,0.3,3,5.755785002545372e-14,9.999999999969998e-13,9.436298166650765e-14,9.999999999969998e-13,5.755785002527468e-14,9.999999999969998e-13,0.9999999999997905,0.999999999997,0.3077992156161748,0.3689502541602566,0.5547965533564306,0.137111635886973,0.2846120837508038,0.37028588399636975,0.1350026194074819,0.27055520427086355,0.36742702596227445,0.1583456161767393,0.28760347713041345,0.39792664672868955,0.1350026194074819,0.27055520427086355,0.36742702596227445
2013-03-12,1432,0.3,0.3,0,0.9999999999997949,0.9999999999970001,5.632793499783127e-14,9.99999999997e-13,5.632793499800687e-14,9.99999999997e-13,9.244748254879391e-14,9.99999999997e-13,0.1473368687136824,0.2789598214757991,0.383844849794396,0.11130271837064525,0.24272966227546952,0.3336206204218277,0.12818889826070165,0.25044591083903117,0.35803477241840864,0.13340636685078094,0.2578794397908632,0.3652483632417549,0.12818889826070165,0.25044591083903117,0.35803477241840864
2013-03-19,1437,0.3,0.3,0,0.9999999999997949,0.9999999999970001,5.632793499783127e-14,9.99999999997e-13,5.632793499800687e-14,9.99999999997e-13,9.244748254879391e-14,9.99999999997e-13,0.18640835952745113,0.23980415031952984,0.4317503439806981,0.13004809917148163,0.27510290292619666,0.3606218229274008,0.15393644260035236,0.30090775695205907,0.39234734942440014,0.11976212920629922,0.26825993855998015,0.3460666542825229,0.15393644260035236,0.30090775695205907,0.39234734942440014
2013-03-26,1442,0.3,0.3,0,0.9999999999997949,0.9999999999970001,5.632793499783127e-14,9.99999999997e-13,5.632793499800687e-14,9.99999999997e-13,9.244748254879391e-14,9.99999999997e-13,0.19923402845877064,0.2450942516454253,0.4463563917530146,0.13397795585108316,0.2797429506879069,0.3660299931031379,0.16904694040384963,0.3254497828241899,0.4111531836236339,0.2762235289419171,0.43237157527799047,0.5255697184407765,0.16904694040384968,0.3254497828241899,0.41115318362363396
2013-04-03,1447,0.3,0.3,2,1.125162343291916e-13,9.99999999997e-13,6.002367945554326e-14,9.99999999997e-13,0.9999999999997674,0.9999999999970001,6.0023679455318e-14,9.99999999997e-13,0.10708125535570108,0.24979233957308583,0.32723272354045074,0.12449344950971072,0.2792303749191817,0.3528362927898868,0.15884922418001074,0.31845040559309706,0.3985589343873886,0.2689738018673589,0.4194455572560198,0.5186268426020378,0.15884922418001074,0.31845040559309706,0.3985589343873886
2013-04-10,1452,0.3,0.3,2,1.125162343291916e-13,9.99999999997e-13,6.002367945554326e-14,9.99999999997e-13,0.9999999999997674,0.9999999999970001,6.0023679455318e-14,9.99999999997e-13,0.17825839665850077,0.2884771396108631,0.4222065805485518,0.13886881562562692,0.3002901234307302,0.3726510641681128,0.15676475562416378,0.3198139769958002,0.3959352922185187,0.19560987155886836,0.37280688263612405,0.4422780477921874,0.1567647556241638,0.3198139769958003,0.3959352922185187
2013-04-17,1457,0.3,0.3,2,1.125162343291916e-13,9.99999999997e-13,6.002367945554326e-14,9.99999999997e-13,0.9999999999997674,0.9999999999970001,6.0023679455318e-14,9.99999999997e-13,0.2618124241291209,0.2987296218788246,0.5116760929818013,0.11467121543330014,0.2573792024378639,0.33863138577707197,0.11060796717928756,0.25304224081470295,0.3325777611015017,0.11291361554741275,0.2436804902817106,0.3360262125897513,0.11060796717928756,0.25304224081470295,0.3325777611015017
2013-04-24,1462,0.3,0.3,2,6.145424612562843e-14,9.99999999997e-13,6.145424612541858e-14,9.99999999997e-13,0.9999999999997711,0.9999999999970001,1.0595836021836417e-13,9.99999999997e-13,0.20290488065153195,0.2737233201890375,0.45044964274770155,0.10368841937560955,0.24860577929004507,0.3220068623113637,0.10743169830824711,0.25045298962977475,0.32776775056165475,0.1407511361767809,0.2930422017492521,0.3751681438725587,0.10743169830824711,0.25045298962977475,0.32776775056165475
2013-05-01,1467,0.3,0.3,2,6.145424612562843e-14,9.99999999997e-13,6.145424612541858e-14,9.99999999997e-13,0.9999999999997711,0.9999999999970001,1.0595836021836417e-13,9.99999999997e-13,0.3081734777076927,0.31779414808706535,0.5551337475849335,0.10510271301672593,0.2508285715911235,0.32419548580559526,0.08803263992634155,0.24305217194054443,0.2967029489680572,0.15914864040705534,0.3143905608905274,0.39893438107921375,0.08803263992634157,0.24305217194054443,0.2967029489680572
2013-05-08,1472,0.3,0.3,2,6.145424612562843e-14,9.99999999997e-13,6.145424612541858e-14,9.99999999997e-13,0.9999999999997711,0.9999999999970001,1.0595836021836417e-13,9.99999999997e-13,0.2541287452278445,0.31474038447556746,0.5041118380159749,0.08669827164332851,0.23144964589503883,0.2944457023685836,0.0727158303360964,0.2146533181797322,0.26965872938975366,0.1316012507814314,0.2907665224185832,0.3627688668855576,0.07271583033609638,0.2146533181797322,0.26965872938975366
